Democrats 08 (Votes),Democrats 12 (Votes),Republicans 08 (Votes),Republicans 12 (Votes),votes16_trumpd,votes16_clintonh,Fips,Democrats08_Voteshare,Republicans08_Voteshare,Democrats12_Voteshare,Republicans12_Voteshare,Democrats16_Voteshare,Republicans16_Voteshare
542.0,404.0,1495.0,1385.0,1485.0,303.0,20185,0.2660775650466372,0.7339224349533627,0.22582448295136948,0.7741755170486305,0.16946308724832215,0.8305369127516778
1427.0,1189.0,2537.0,2647.0,3161.0,816.0,21007,0.3599899091826438,0.6400100908173562,0.30995828988529717,0.6900417101147028,0.20517978375660045,0.7948202162433996
2210.0,1770.0,2234.0,2275.0,3082.0,1361.0,21011,0.4972997299729973,0.5027002700270027,0.43757725587144625,0.5624227441285538,0.30632455548053117,0.6936754445194688
7801.0,7942.0,9054.0,9077.0,8965.0,7143.0,22069,0.4628300207653515,0.5371699792346485,0.46665491509489393,0.533345084905106,0.4434442513037,0.5565557486963
9345.0,9450.0,13183.0,13885.0,14353.0,8050.0,22101,0.4148171164772727,0.5851828835227273,0.40497107349475037,0.5950289265052496,0.3593268758648395,0.6406731241351604
4953.0,4842.0,4905.0,4870.0,4598.0,4178.0,24029,0.5024345709068777,0.49756542909312235,0.49855848434925865,0.5014415156507414,0.4760711030082042,0.5239288969917958
2569.0,2443.0,1999.0,1896.0,1915.0,2227.0,5041,0.5623905429071804,0.4376094570928196,0.5630329569025121,0.4369670430974879,0.5376629647513279,0.46233703524867215
1412.0,1340.0,1206.0,1227.0,1344.0,1117.0,5147,0.5393430099312452,0.46065699006875477,0.5220101285547332,0.47798987144526683,0.45388053636733033,0.5461194636326696
1869.0,1726.0,4411.0,4631.0,5034.0,1376.0,5047,0.2976114649681529,0.7023885350318472,0.2715117193644801,0.7284882806355198,0.21466458658346335,0.7853354134165367
3043.0,2649.0,2119.0,1670.0,1716.0,2350.0,5017,0.589500193723363,0.41049980627663696,0.6133364204677009,0.38666357953229913,0.5779636005902608,0.4220363994097393
13329.0,12511.0,24068.0,23911.0,27735.0,9877.0,1077,0.3564189640880285,0.6435810359119716,0.34350118060512874,0.6564988193948712,0.26260236094863343,0.7373976390513666
1957.0,1556.0,5473.0,5955.0,6606.0,1210.0,5113,0.26339165545087484,0.7366083445491252,0.20716282785248302,0.7928371721475169,0.15481064483111567,0.8451893551688844
1934.0,1807.0,3456.0,3488.0,3515.0,1563.0,51115,0.3588126159554731,0.6411873840445269,0.3412653446647781,0.6587346553352219,0.3077983458054352,0.6922016541945648
5164.0,4760.0,7088.0,7299.0,7225.0,4212.0,51775,0.4214822069866144,0.5785177930133856,0.3947259308400365,0.6052740691599635,0.3682783946839206,0.6317216053160793
3906.0,3840.0,4815.0,4790.0,4798.0,3762.0,51820,0.44788441692466463,0.5521155830753354,0.44495944380069524,0.5550405561993047,0.4394859813084112,0.5605140186915888
58236.0,57089.0,40205.0,42703.0,40247.0,59402.0,53073,0.5915827754695706,0.4084172245304294,0.5720799262465929,0.42792007375340707,0.596112354363817,0.403887645636183
8424.0,7563.0,6519.0,7455.0,8400.0,5370.0,55069,0.5637422204376631,0.43625777956233686,0.5035956851777866,0.49640431482221337,0.3899782135076253,0.6100217864923747
6137.0,4931.0,8947.0,8688.0,11077.0,3334.0,54099,0.40685494563776187,0.5931450543622381,0.36206769953741097,0.637932300462589,0.231351051280272,0.768648948719728
22304.3,21149.725723472668,19207.669453376206,19532.321221864953,19634.384046317144,20076.96751366999,2068,0.5372980442436216,0.4627019557563783,0.5198786027627977,0.4801213972372022,0.5055725057189793,0.4944274942810208
1294.0,980.0,2822.0,2771.0,2824.0,769.0,20151,0.3143828960155491,0.685617103984451,0.2612636630231938,0.7387363369768062,0.21402727525744503,0.785972724742555
640.0,477.0,1978.0,2134.0,1993.0,370.0,20157,0.24446142093200918,0.7555385790679908,0.18268862504787436,0.8173113749521256,0.15658061785865426,0.8434193821413457
504.0,367.0,1225.0,1166.0,1177.0,227.0,20165,0.291497975708502,0.708502024291498,0.23939986953685582,0.7606001304631441,0.16168091168091167,0.8383190883190883
1668.0,1660.0,5512.0,5841.0,6637.0,1323.0,21001,0.23231197771587744,0.7676880222841226,0.22130382615651248,0.7786961738434875,0.16620603015075378,0.8337939698492463
2782.0,2224.0,6681.0,7127.0,7764.0,1720.0,21013,0.2939871076825531,0.7060128923174469,0.23783552561223398,0.762164474387766,0.1813580767608604,0.8186419232391396
8886.0,7776.0,11430.0,10884.0,13591.0,6021.0,21019,0.43738924985233313,0.5626107501476668,0.41672025723472667,0.5832797427652733,0.3070059147460738,0.6929940852539261
4316.0,3383.0,5252.0,5279.0,7587.0,2276.0,21043,0.45108695652173914,0.5489130434782609,0.39055645347494805,0.609443546525052,0.23076143161309945,0.7692385683869005
19282.0,16208.0,23692.0,25092.0,28907.0,14163.0,21059,0.4486899055242705,0.5513100944757295,0.3924455205811138,0.6075544794188862,0.32883677733921524,0.6711632226607848
5843.0,4547.0,10056.0,10699.0,12671.0,3308.0,21083,0.36750739040191205,0.632492609598088,0.29824216187852554,0.7017578381214745,0.20702171600225297,0.7929782839977471
3154.0,2744.0,6605.0,6404.0,8219.0,1959.0,21085,0.32318885131673325,0.6768111486832668,0.29995627459554003,0.70004372540446,0.19247396345057968,0.8075260365494203
4618.0,3905.0,17660.0,18151.0,20592.0,3440.0,21125,0.2072897028458569,0.7927102971541431,0.17704932898077622,0.8229506710192238,0.14314247669773636,0.8568575233022636
4074.0,3438.0,3907.0,4035.0,5174.0,3295.0,21205,0.5104623480766821,0.4895376519233179,0.4600562023283822,0.5399437976716178,0.389066005431574,0.610933994568426
14625.0,16349.0,31239.0,33856.0,36135.0,16471.0,22005,0.31887755102040816,0.6811224489795918,0.32564485609003085,0.6743551439099691,0.3131011671672433,0.6868988328327568
12492.0,12132.0,20127.0,20892.0,20903.0,10698.0,22045,0.382966982433551,0.617033017566449,0.36736918604651164,0.6326308139534884,0.3385335907091548,0.6614664092908452
8292.0,7956.0,10680.0,10739.0,10761.0,7102.0,22061,0.4370651486401012,0.5629348513598988,0.4255683337790853,0.5744316662209147,0.39758159323741815,0.6024184067625818
5792.0,5888.0,7258.0,6591.0,6502.0,5155.0,22067,0.44383141762452105,0.556168582375479,0.4718326789005529,0.5281673210994471,0.4422235566612336,0.5577764433387664
20127.0,20045.0,36611.0,37193.0,36814.0,18318.0,22079,0.3547358031654271,0.6452641968345729,0.35020440965791955,0.6497955903420805,0.33225712834651383,0.6677428716534862
125015.0,126635.0,129682.0,126832.0,114509.0,116074.0,24003,0.4908381331542971,0.509161866845703,0.4996113892538279,0.5003886107461721,0.5033935719458936,0.4966064280541063
214385.0,221478.0,28681.0,28171.0,22726.0,178562.0,24510,0.882003241917833,0.11799675808216699,0.887157569227195,0.11284243077280502,0.8870970947100671,0.11290290528993284
1970.0,1765.0,1855.0,1976.0,2073.0,1869.0,48043,0.515032679738562,0.4849673202614379,0.47179898422881583,0.5282010157711842,0.4741248097412481,0.525875190258752
3188.0,2790.0,9988.0,11787.0,13278.0,2939.0,48071,0.2419550698239223,0.7580449301760778,0.19139740687384235,0.8086025931261577,0.18122957390392797,0.818770426096072
284.0,256.0,758.0,649.0,679.0,190.0,48079,0.272552783109405,0.727447216890595,0.2828729281767956,0.7171270718232045,0.2186421173762946,0.7813578826237054
643.0,442.0,3011.0,3012.0,3177.0,387.0,48083,0.17597153804050356,0.8240284619594964,0.12796757382744645,0.8720324261725536,0.10858585858585859,0.8914141414141414
3464.0,2486.0,8092.0,8161.0,9536.0,2123.0,48147,0.2997577016268605,0.7002422983731394,0.23349300272377196,0.7665069972762281,0.18209108842953942,0.8179089115704606
1869.0,1428.0,6293.0,6796.0,7339.0,1170.0,48285,0.22898799313893653,0.7710120068610634,0.17363813229571984,0.8263618677042801,0.13750146903278881,0.8624985309672112
314.0,248.0,1389.0,1368.0,1453.0,266.0,48317,0.18438050499119202,0.815619495008808,0.15346534653465346,0.8465346534653465,0.15474112856311809,0.8452588714368819
8554.0,8303.0,2316.0,2171.0,2816.0,10397.0,48323,0.7869365225390984,0.21306347746090157,0.7927248424670613,0.2072751575329387,0.7868765609626882,0.21312343903731173
295.0,171.0,712.0,665.0,681.0,153.0,48327,0.2929493545183714,0.7070506454816285,0.20454545454545456,0.7954545454545454,0.18345323741007194,0.8165467625899281
2055.0,1858.0,3158.0,3232.0,3443.0,1425.0,48343,0.3942067907155189,0.6057932092844811,0.3650294695481336,0.6349705304518664,0.2927280197206245,0.7072719802793755
10502.0,7853.0,36974.0,39243.0,46433.0,8329.0,48367,0.22120650433903447,0.7787934956609656,0.16674452182775606,0.8332554781722439,0.15209451809649027,0.8479054819035098
1088.0,838.0,4414.0,4124.0,4403.0,733.0,48415,0.19774627408215195,0.802253725917848,0.16888351471180976,0.8311164852881903,0.14271806853582555,0.8572819314641744
13868.0,10525.0,31731.0,29812.0,27609.0,8752.0,48485,0.304129476523608,0.695870523476392,0.26092669261472096,0.739073307385279,0.24069745056516598,0.759302549434834
74310.0,77694.0,86413.0,90934.0,84938.0,80993.0,51041,0.46234826378303046,0.5376517362169696,0.4607419882818986,0.5392580117181014,0.48811252870168925,0.5118874712983107
3192.0,2730.0,4462.0,4660.0,5930.0,1949.0,51071,0.41703684348053305,0.582963156519467,0.36941813261163736,0.6305818673883626,0.24736641705800227,0.7526335829419977
515.0,446.0,2956.0,2700.0,2940.0,310.0,40093,0.14837222702391242,0.8516277729760876,0.1417673235855054,0.8582326764144946,0.09538461538461539,0.9046153846153846
4512.0,3947.0,9750.0,8945.0,10420.0,3633.0,40123,0.3163651661758519,0.6836348338241481,0.3061588582066398,0.6938411417933602,0.25852131217533625,0.7414786878246638
3682.0,3301.0,4402.0,4642.0,5337.0,2892.0,41031,0.45546759030183076,0.5445324096981692,0.41558605061060055,0.5844139493893995,0.35144002916514766,0.6485599708348524
957.0,770.0,2638.0,2808.0,3001.0,628.0,41037,0.26620305980528514,0.7337969401947149,0.21520402459474566,0.7847959754052544,0.1730504271149077,0.8269495728850923
48406.0,45564.0,33780.0,31567.0,38141.0,37582.0,44003,0.5889810916701141,0.41101890832988586,0.5907352426391463,0.4092647573608536,0.49630891538898353,0.5036910846110164
167442.0,159520.0,81010.0,75785.0,90321.0,141597.0,44007,0.6739410429378713,0.3260589570621287,0.6779286458001318,0.32207135419986826,0.6105476935813521,0.389452306418648
7215.0,7231.0,13305.0,13314.0,15165.0,6089.0,45021,0.3516081871345029,0.6483918128654971,0.35195911413969333,0.6480408858603066,0.2864872494589254,0.7135127505410747
14505.0,15457.0,14544.0,14434.0,14973.0,13866.0,45031,0.49932872043788085,0.5006712795621192,0.5171121742330468,0.48288782576695327,0.4808072401955685,0.5191927598044315
11279.0,11335.0,5004.0,4824.0,4863.0,9949.0,45089,0.6926856230424369,0.3073143769575631,0.7014666749180023,0.29853332508199765,0.6716851201728329,0.32831487982716717
4932.0,3973.0,6787.0,7025.0,7411.0,3356.0,46081,0.4208550217595358,0.5791449782404642,0.3612474995453719,0.6387525004546282,0.31169313643540447,0.6883068635645955
482.0,339.0,937.0,1029.0,1069.0,215.0,46107,0.33967582804792107,0.6603241719520789,0.24780701754385964,0.7521929824561403,0.1674454828660436,0.8325545171339563
2208.0,1976.0,571.0,498.0,487.0,1505.0,46121,0.7945304066210868,0.20546959337891327,0.7987065481002426,0.20129345189975748,0.7555220883534136,0.24447791164658633
7110.0,6225.0,17151.0,17245.0,18538.0,4211.0,47059,0.29306294052182513,0.7069370594781749,0.2652322113336174,0.7347677886663826,0.18510703767198558,0.8148929623280144
1702.0,1793.0,897.0,886.0,792.0,1531.0,51595,0.6548672566371682,0.34513274336283184,0.6692795819335573,0.3307204180664427,0.659061558329746,0.340938441670254
16269.0,15948.0,17638.0,19806.0,17979.0,14787.0,51680,0.4798124281121892,0.5201875718878107,0.44604799462997147,0.5539520053700285,0.45129097234938653,0.5487090276506135
2930.0,2732.0,2418.0,2520.0,2637.0,2923.0,51750,0.5478683620044876,0.4521316379955123,0.5201827875095202,0.4798172124904798,0.5257194244604316,0.47428057553956837
8914.0,8371.0,3515.0,3342.0,3570.0,7241.0,50015,0.717193659988736,0.282806340011264,0.7146760010245027,0.2853239989754973,0.6697807788363703,0.3302192211636296
13781.0,13112.0,17605.0,18402.0,15070.0,10770.0,53007,0.4390811189702415,0.5609188810297585,0.4160690486767786,0.5839309513232214,0.4167956656346749,0.583204334365325
15050.0,14764.0,12600.0,12761.0,13539.0,11872.0,53045,0.5443037974683544,0.45569620253164556,0.5363851044504996,0.46361489554950047,0.4671992444217071,0.5328007555782929
5902.0,5153.0,4711.0,5747.0,6616.0,3623.0,55061,0.5561104306039762,0.44388956939602375,0.47275229357798165,0.5272477064220183,0.3538431487449946,0.6461568512550053
53408.0,53008.0,45954.0,49347.0,46620.0,42506.0,55101,0.5375093093939333,0.4624906906060667,0.5178838356699722,0.48211616433002785,0.47692031505957855,0.5230796849404215
12952.0,11578.0,12232.0,14002.0,16013.0,8303.0,55135,0.514294790343075,0.48570520965692504,0.4526192337763878,0.5473807662236122,0.3414624115808521,0.6585375884191479
5504.0,4627.0,7518.0,7226.0,8870.0,3247.0,54029,0.422669328828137,0.577330671171863,0.39036530836075256,0.6096346916392474,0.2679706197903772,0.7320293802096228
13582.0,9732.0,17824.0,15876.0,18687.0,7675.0,54033,0.4324651340508183,0.5675348659491817,0.38003748828491096,0.619962511715089,0.2911387603368485,0.7088612396631515
2014.0,1455.0,3397.0,3616.0,4337.0,1089.0,54063,0.37220476806505265,0.6277952319349474,0.2869256556892132,0.7130743443107869,0.2007003317360855,0.7992996682639145
4539.0,3342.0,6060.0,6160.0,7583.0,2724.0,54083,0.42824794791961507,0.5717520520803849,0.3517154283308777,0.6482845716691223,0.26428640729601244,0.7357135927039876
1265.0,1119.0,2824.0,2750.0,3260.0,761.0,37075,0.30936659329909516,0.6906334067009049,0.289222021194107,0.710777978805893,0.18925640387963194,0.8107435961203681
2772.0,2759.0,3678.0,3822.0,4143.0,2291.0,37143,0.4297674418604651,0.5702325581395349,0.4192371979942258,0.5807628020057742,0.35607709045694746,0.6439229095430525
2806.0,2618.0,2900.0,2976.0,3557.0,2186.0,37173,0.49176305643182616,0.5082369435681738,0.4680014301036825,0.5319985698963174,0.3806372975796622,0.6193627024203378
556.0,423.0,1725.0,1782.0,1915.0,304.0,31065,0.24375274002630426,0.7562472599736958,0.19183673469387755,0.8081632653061225,0.1369986480396575,0.8630013519603424
260.0,230.0,776.0,734.0,792.0,165.0,31073,0.25096525096525096,0.749034749034749,0.23858921161825727,0.7614107883817427,0.1724137931034483,0.8275862068965517
41.0,30.0,318.0,322.0,367.0,20.0,31075,0.11420612813370473,0.8857938718662952,0.08522727272727272,0.9147727272727273,0.05167958656330749,0.9483204134366925
115.0,80.0,409.0,393.0,458.0,39.0,31103,0.21946564885496184,0.7805343511450382,0.16913319238900634,0.8308668076109936,0.07847082494969819,0.9215291750503019
5046.0,4450.0,10817.0,10728.0,11992.0,2878.0,31111,0.3180987202925046,0.6819012797074955,0.2931875082356042,0.7068124917643959,0.19354404841963685,0.8064559515803631
10672.0,9297.0,14648.0,16276.0,17406.0,8453.0,32005,0.42148499210110585,0.5785150078988942,0.3635474914949361,0.636452508505064,0.32688812405738815,0.6731118759426119
54320.0,47065.0,33300.0,29162.0,32962.0,40010.0,36111,0.619949783154531,0.3800502168454691,0.6174321434662259,0.3825678565337741,0.5482924957517952,0.45170750424820477
7503.0,7107.0,12192.0,11916.0,14257.0,4270.0,39015,0.380959634424981,0.6190403655750191,0.3736003784891973,0.6263996215108028,0.230474442705241,0.769525557294759
7964.0,6826.0,17290.0,18108.0,19698.0,4395.0,39037,0.3153559832105805,0.6846440167894196,0.2737627336167482,0.7262372663832518,0.18241812974722948,0.8175818702527705
25727.0,22687.0,34034.0,33867.0,35805.0,15629.0,39139,0.43049815096802263,0.5695018490319774,0.4011564168759062,0.5988435831240938,0.30386514756775673,0.6961348524322433
3404.0,3164.0,6413.0,5687.0,6473.0,2418.0,40015,0.346745441580931,0.653254558419069,0.3574737317817196,0.6425262682182804,0.27196040940276683,0.7280395905972331
22304.3,21149.725723472668,19207.669453376206,19532.321221864953,19634.384046317144,20076.96751366999,2100,0.5372980442436216,0.4627019557563783,0.5198786027627977,0.4801213972372022,0.5055725057189793,0.4944274942810208
1209.0,1157.0,2286.0,2344.0,2661.0,1023.0,13043,0.3459227467811159,0.6540772532188841,0.33047700656955153,0.6695229934304484,0.2776872964169381,0.7223127035830619
233589.0,218998.0,144650.0,138364.0,158373.0,203601.0,9009,0.6175698434058888,0.3824301565941111,0.6128183746453176,0.38718162535468237,0.5624741003497489,0.4375258996502511
1832.0,1706.0,3358.0,3368.0,3632.0,1419.0,13079,0.3529865125240848,0.6470134874759152,0.3362238864800946,0.6637761135199054,0.28093446842209463,0.7190655315779053
3332.0,3119.0,2300.0,2430.0,2426.0,2585.0,8019,0.5916193181818182,0.4083806818181818,0.5620832582447288,0.43791674175527123,0.5158650967870685,0.48413490321293157
108899.0,111819.0,160318.0,170952.0,176506.0,105807.0,8041,0.40450268742315676,0.5954973125768432,0.39544012646275606,0.6045598735372439,0.37478614162295043,0.6252138583770496
2448.0,2478.0,2930.0,2918.0,3060.0,1985.0,8105,0.45518780215693566,0.5448121978430643,0.4592290585618977,0.5407709414381023,0.39345887016848363,0.6065411298315163
3521.0,3811.0,2635.0,2705.0,3031.0,3168.0,8003,0.5719623131903834,0.4280376868096166,0.5848680171884592,0.41513198281154085,0.5110501693821584,0.4889498306178416
119701.0,110157.0,147608.0,154163.0,191141.0,124725.0,12071,0.44780011148146903,0.552199888518531,0.41675620460048424,0.5832437953995158,0.3948668106095623,0.6051331893904377
1380.0,1269.0,3657.0,3587.0,3717.0,1094.0,13023,0.273972602739726,0.726027397260274,0.26132619439868204,0.738673805601318,0.2273955518603201,0.7726044481396799
1660.0,1478.0,2315.0,2245.0,2343.0,1186.0,13253,0.4176100628930818,0.5823899371069182,0.39699167338168145,0.6030083266183186,0.33607254179654295,0.6639274582034571
3539.0,3419.0,5775.0,5924.0,6047.0,3005.0,13131,0.37996564311788705,0.620034356882113,0.365942416782618,0.634057583217382,0.33197083517454706,0.6680291648254529
5195.0,4806.0,3651.0,4164.0,5309.0,3236.0,19043,0.5872710829753561,0.4127289170246439,0.5357859531772575,0.4642140468227425,0.37870099473376245,0.6212990052662376
10920.0,11323.0,7929.0,8168.0,9549.0,8284.0,19139,0.5793410791023397,0.4206589208976603,0.5809347904160895,0.4190652095839105,0.4645320473279874,0.5354679526720125
2425.0,1584.0,3926.0,4190.0,5009.0,1014.0,17025,0.38182963312864115,0.6181703668713588,0.2743332178732248,0.7256667821267752,0.1683546405445791,0.8316453594554208
4887.0,4507.0,3833.0,3876.0,4800.0,3061.0,17131,0.5604357798165137,0.43956422018348623,0.5376356912799714,0.46236430872002865,0.38939066276555145,0.6106093372344485
2567.0,2350.0,1612.0,1744.0,2443.0,1523.0,19195,0.6142617851160564,0.38573821488394355,0.5740107474352711,0.42598925256472886,0.38401412002017143,0.6159858799798286
25784.0,21207.0,18266.0,18934.0,19051.0,20348.0,17037,0.5853348467650398,0.4146651532349603,0.5283126977404649,0.47168730225953515,0.5164598086245844,0.4835401913754156
7953.0,6215.0,9881.0,10888.0,12614.0,5522.0,17133,0.44594594594594594,0.5540540540540541,0.363386540373034,0.636613459626966,0.3044772827525364,0.6955227172474636
28867.0,25819.0,49588.0,48067.0,47587.0,20471.0,6089,0.3679434070486266,0.6320565929513734,0.34944373764989306,0.6505562623501069,0.30078756354873787,0.6992124364512622
17952.0,16018.0,23583.0,22852.0,19221.0,13283.0,6039,0.4322137955940773,0.5677862044059228,0.41209158734242346,0.5879084126575765,0.40865739601279844,0.5913426039872016
13986.0,14612.0,6798.0,6288.0,5784.0,12826.0,1047,0.6729214780600462,0.3270785219399538,0.6991387559808613,0.3008612440191388,0.6891993551853842,0.3108006448146158
61960.0,61094.0,88108.0,104397.0,100178.0,67045.0,8035,0.41287949462910145,0.5871205053708985,0.36916811186106796,0.630831888138932,0.40093169001871753,0.5990683099812825
4100.0,3498.0,5298.0,5140.0,5185.0,3122.0,6043,0.4362630346882315,0.5637369653117684,0.40495485065987497,0.595045149340125,0.37582761526423497,0.624172384735765
3734.0,3301.0,5910.0,5632.0,5788.0,3065.0,6021,0.3871837411862298,0.6128162588137702,0.369528713757976,0.630471286242024,0.34621032418389247,0.6537896758161076
1352.0,1187.0,2743.0,2581.0,2979.0,1035.0,5105,0.33015873015873015,0.6698412698412698,0.3150212314225053,0.6849787685774947,0.257847533632287,0.742152466367713
3487.0,3609.0,8376.0,8076.0,8025.0,3301.0,4009,0.29393913849785047,0.7060608615021495,0.30885750962772784,0.6911424903722722,0.29145329330743425,0.7085467066925658
1471.0,1337.0,1757.0,1665.0,1507.0,1165.0,5039,0.4557001239157373,0.5442998760842627,0.4453697534976682,0.5546302465023317,0.43600299401197606,0.5639970059880239
1492.0,1241.0,1016.0,1095.0,1349.0,823.0,27069,0.594896331738437,0.405103668261563,0.53125,0.46875,0.3789134438305709,0.6210865561694291
3904.0,3394.0,3956.0,4149.0,4890.0,2117.0,27129,0.49669211195928753,0.5033078880407125,0.4499535993636484,0.5500464006363516,0.3021264449835878,0.6978735550164121
3280.0,3083.0,2907.0,2967.0,3764.0,1978.0,27023,0.5301438500080815,0.46985614999191855,0.5095867768595042,0.49041322314049585,0.3444792755137583,0.6555207244862418
2311.0,1998.0,2285.0,2569.0,3208.0,1225.0,27089,0.502828546562228,0.49717145343777197,0.4374863148675279,0.5625136851324721,0.2763365666591473,0.7236634333408527
3029.0,2671.0,3954.0,3598.0,3964.0,1946.0,29155,0.43376772160962335,0.5662322783903766,0.4260647631201149,0.5739352368798851,0.32927241962774956,0.6707275803722504
333123.0,297097.0,221705.0,224742.0,199081.0,280866.0,29189,0.6004076939159523,0.39959230608404767,0.5693269380019508,0.4306730619980492,0.5852021160669824,0.4147978839330176
2023.0,1725.0,2652.0,2826.0,3338.0,1127.0,27117,0.43272727272727274,0.5672727272727273,0.3790375741595254,0.6209624258404747,0.2524076147816349,0.747592385218365
2638.0,2041.0,3140.0,3344.0,4084.0,1239.0,29115,0.4565593631014192,0.5434406368985808,0.37901578458681523,0.6209842154131848,0.2327634792410295,0.7672365207589705
2454.0,1920.0,5499.0,5694.0,6599.0,1329.0,29119,0.3085628064881177,0.6914371935118823,0.25216706067769895,0.747832939322301,0.16763370332996974,0.8323662966700303
1235.0,937.0,1964.0,1988.0,2304.0,605.0,29075,0.3860581431697405,0.6139418568302595,0.3203418803418803,0.6796581196581196,0.20797524922653832,0.7920247507734617
148224.0,153905.0,113868.0,125588.0,109638.0,148365.0,8005,0.5655418707934619,0.43445812920653815,0.5506577982275048,0.4493422017724952,0.5750514528900826,0.4249485471099173
2138.0,1788.0,3357.0,3536.0,4064.0,1263.0,5075,0.38908098271155594,0.610919017288444,0.33583771600300527,0.6641622839969947,0.2370940491834053,0.7629059508165947
4701.0,3819.0,5086.0,5507.0,6816.0,2433.0,17145,0.4803310513947073,0.5196689486052928,0.40950032168132106,0.590499678318679,0.26305546545572495,0.7369445345442751
2625.0,2212.0,3301.0,3291.0,4074.0,1403.0,18111,0.442963212959838,0.557036787040162,0.4019625658731601,0.5980374341268399,0.2561621325543181,0.7438378674456819
3181.0,2362.0,4329.0,4756.0,5736.0,1579.0,17159,0.42356857523302266,0.5764314247669774,0.3318347850519809,0.6681652149480191,0.21585782638414217,0.7841421736158578
45906.0,40209.0,34579.0,36774.0,35299.0,37436.0,17143,0.5703671491582283,0.4296328508417718,0.5223101204161957,0.4776898795838042,0.5146903141541211,0.48530968584587886
6999.0,5572.0,12191.0,12961.0,13180.0,5068.0,17203,0.3647212089630016,0.6352787910369985,0.30065288944045754,0.6993471105595425,0.27772906619903553,0.7222709338009645
4284.0,3191.0,4343.0,4902.0,6138.0,2113.0,18153,0.4965805030717515,0.5034194969282485,0.39429136290621525,0.6057086370937848,0.25609017088837716,0.7439098291116228
11349.0,10165.0,9909.0,10512.0,10845.0,7531.0,17177,0.5338696020321761,0.46613039796782385,0.4916090341925811,0.5083909658074188,0.4098280365694384,0.5901719634305616
1638.0,1437.0,1940.0,1872.0,2558.0,930.0,18155,0.4577976523197317,0.5422023476802683,0.4342701722574796,0.5657298277425205,0.2666284403669725,0.7333715596330275
7530.0,4733.0,7741.0,9784.0,11993.0,4015.0,21071,0.4930914805841137,0.5069085194158863,0.326031549218158,0.673968450781842,0.2508120939530235,0.7491879060469765
6621.0,6027.0,8849.0,8855.0,11546.0,4146.0,21089,0.4279896574014221,0.5720103425985779,0.40498588899341487,0.5950141110065852,0.26421106296201885,0.7357889370379811
2407.0,1723.0,5948.0,7095.0,8043.0,1250.0,21115,0.2880909634949132,0.7119090365050867,0.19539578135631663,0.8046042186436834,0.13450984612073605,0.865490153879264
4059.0,2987.0,5687.0,6470.0,7942.0,2080.0,21183,0.4164785553047404,0.5835214446952596,0.3158506926086497,0.6841493073913503,0.20754340451007783,0.7924565954899222
196435.0,186181.0,153957.0,148423.0,143758.0,190824.0,21111,0.5606149683782735,0.43938503162172654,0.5564219196423235,0.44357808035767654,0.5703355231303537,0.4296644768696463
5590.0,4976.0,19862.0,20714.0,22900.0,4208.0,21199,0.21962910576771963,0.7803708942322803,0.1936940443752433,0.8063059556247567,0.15523092813929468,0.8447690718607054
1755.0,1324.0,2166.0,2377.0,2896.0,839.0,18171,0.4475899005355777,0.5524100994644223,0.3577411510402594,0.6422588489597406,0.2246318607764391,0.775368139223561
1577.0,1373.0,2220.0,2412.0,2789.0,1045.0,21143,0.41532789043982093,0.5846721095601791,0.36274768824306475,0.6372523117569353,0.27256129368805426,0.7274387063119457
2189.0,1869.0,3552.0,3316.0,3575.0,1398.0,20001,0.3812924577599721,0.6187075422400279,0.36046287367405977,0.6395371263259402,0.28111803740197067,0.7188819625980294
1163.0,911.0,2780.0,2676.0,2652.0,668.0,20159,0.29495308141009385,0.7050469185899062,0.253972679119041,0.746027320880959,0.20120481927710843,0.7987951807228916
3093.0,2733.0,2354.0,2285.0,2080.0,2696.0,6051,0.5678355057829998,0.4321644942170002,0.5446392985253089,0.4553607014746911,0.5644891122278057,0.4355108877721943
4424.0,3822.0,12230.0,13440.0,10907.0,2924.0,16011,0.2656418878347544,0.7343581121652456,0.22141119221411193,0.7785888077858881,0.21140915335116767,0.7885908466488323
1027.0,982.0,1754.0,1870.0,1666.0,699.0,16077,0.3692916217188062,0.6307083782811939,0.3443197755960729,0.655680224403927,0.2955602536997886,0.7044397463002114
11417.0,9903.0,29334.0,32276.0,26699.0,8930.0,16019,0.28016490392873794,0.7198350960712621,0.23478508262405462,0.7652149173759454,0.25063852479721577,0.7493614752027843
2863.0,2469.0,3488.0,3911.0,4340.0,1649.0,19165,0.4507951503700205,0.5492048496299795,0.3869905956112853,0.6130094043887148,0.2753381198864585,0.7246618801135415
4899.0,4768.0,3820.0,4098.0,4968.0,3194.0,19171,0.5618763619681156,0.43812363803188437,0.5377847958493119,0.462215204150688,0.39132565547659887,0.6086743445234011
1796.0,1269.0,2353.0,2566.0,3205.0,800.0,17065,0.4328753916606411,0.5671246083393588,0.33089960886571057,0.6691003911342894,0.19975031210986266,0.8002496878901373
3308.0,2601.0,4348.0,4579.0,5072.0,1907.0,17039,0.4320794148380355,0.5679205851619644,0.36225626740947076,0.6377437325905293,0.2732483163777045,0.7267516836222955
2256.0,2122.0,2705.0,3094.0,3692.0,1269.0,19161,0.45474702680911105,0.545252973190889,0.40682515337423314,0.5931748466257669,0.25579520258012495,0.744204797419875
5262.0,3861.0,11323.0,12501.0,13613.0,3071.0,17049,0.3172746457642448,0.6827253542357552,0.23597359735973597,0.764026402640264,0.1840685686885639,0.8159314313114361
